country,model_family,target_date,specification_id,p,d,q,P,D,Q,seasonal_period,trend,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_kind,is_target_day,evaluated,analysis_label,reused_authoritative,reuse_source
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T08:00:00+00:00,2024-07-14 09:00:00+00:00,2024-07-14T10:00:00+02:00,2024-07-14,5362.25,4846.927386467145,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T09:00:00+00:00,2024-07-14 10:00:00+00:00,2024-07-14T11:00:00+02:00,2024-07-14,5267.75,5014.227065084548,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T10:00:00+00:00,2024-07-14 11:00:00+00:00,2024-07-14T12:00:00+02:00,2024-07-14,5000.5,5077.624622520404,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T11:00:00+00:00,2024-07-14 12:00:00+00:00,2024-07-14T13:00:00+02:00,2024-07-14,4849.0,5216.673302949753,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T12:00:00+00:00,2024-07-14 13:00:00+00:00,2024-07-14T14:00:00+02:00,2024-07-14,4765.25,5571.335159851369,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T13:00:00+00:00,2024-07-14 14:00:00+00:00,2024-07-14T15:00:00+02:00,2024-07-14,4816.0,5948.603648462216,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T14:00:00+00:00,2024-07-14 15:00:00+00:00,2024-07-14T16:00:00+02:00,2024-07-14,5009.5,6200.399861502761,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T15:00:00+00:00,2024-07-14 16:00:00+00:00,2024-07-14T17:00:00+02:00,2024-07-14,5382.0,6105.930181017084,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T16:00:00+00:00,2024-07-14 17:00:00+00:00,2024-07-14T18:00:00+02:00,2024-07-14,5694.0,5907.941173733684,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T17:00:00+00:00,2024-07-14 18:00:00+00:00,2024-07-14T19:00:00+02:00,2024-07-14,5913.25,5636.946181427894,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T18:00:00+00:00,2024-07-14 19:00:00+00:00,2024-07-14T20:00:00+02:00,2024-07-14,5995.25,5465.575526197108,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T19:00:00+00:00,2024-07-14 20:00:00+00:00,2024-07-14T21:00:00+02:00,2024-07-14,5886.25,5308.24554200666,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T20:00:00+00:00,2024-07-14 21:00:00+00:00,2024-07-14T22:00:00+02:00,2024-07-14,5815.75,5136.1158354933605,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T21:00:00+00:00,2024-07-14 22:00:00+00:00,2024-07-14T23:00:00+02:00,2024-07-14,5440.0,4768.067696772515,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13 07:00:00+00:00,2024-07-13T08:00:00+02:00,2024-07-13,5458.5,5378.359359716338,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T07:00:00+00:00,2024-07-13 08:00:00+00:00,2024-07-13T09:00:00+02:00,2024-07-13,5536.0,5280.210439167677,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T08:00:00+00:00,2024-07-13 09:00:00+00:00,2024-07-13T10:00:00+02:00,2024-07-13,5586.5,5198.089357900614,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T09:00:00+00:00,2024-07-13 10:00:00+00:00,2024-07-13T11:00:00+02:00,2024-07-13,5684.25,5268.474912806106,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T10:00:00+00:00,2024-07-13 11:00:00+00:00,2024-07-13T12:00:00+02:00,2024-07-13,5671.5,5248.606502555155,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T11:00:00+00:00,2024-07-13 12:00:00+00:00,2024-07-13T13:00:00+02:00,2024-07-13,5824.25,5342.739823788817,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T12:00:00+00:00,2024-07-13 13:00:00+00:00,2024-07-13T14:00:00+02:00,2024-07-13,5902.25,5579.718457844336,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T13:00:00+00:00,2024-07-13 14:00:00+00:00,2024-07-13T15:00:00+02:00,2024-07-13,6262.25,5891.62466949524,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T14:00:00+00:00,2024-07-13 15:00:00+00:00,2024-07-13T16:00:00+02:00,2024-07-13,6319.0,6148.849723963419,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T15:00:00+00:00,2024-07-13 16:00:00+00:00,2024-07-13T17:00:00+02:00,2024-07-13,6310.25,6150.156054827654,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-13 17:00:00+00:00,2024-07-13T18:00:00+02:00,2024-07-13,6056.25,6004.414053142182,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T17:00:00+00:00,2024-07-13 18:00:00+00:00,2024-07-13T19:00:00+02:00,2024-07-13,5906.75,5812.340295014858,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T18:00:00+00:00,2024-07-13 19:00:00+00:00,2024-07-13T20:00:00+02:00,2024-07-13,5829.5,5659.923378462031,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T19:00:00+00:00,2024-07-13 20:00:00+00:00,2024-07-13T21:00:00+02:00,2024-07-13,5666.75,5493.663562311135,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T20:00:00+00:00,2024-07-13 21:00:00+00:00,2024-07-13T22:00:00+02:00,2024-07-13,5522.5,5290.16770481739,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T21:00:00+00:00,2024-07-13 22:00:00+00:00,2024-07-13T23:00:00+02:00,2024-07-13,5140.0,4889.820102264164,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T22:00:00+00:00,2024-07-13 23:00:00+00:00,2024-07-14T00:00:00+02:00,2024-07-14,4909.25,4702.267929240305,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T23:00:00+00:00,2024-07-14 00:00:00+00:00,2024-07-14T01:00:00+02:00,2024-07-14,4628.75,4456.650544145831,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-14 01:00:00+00:00,2024-07-14T02:00:00+02:00,2024-07-14,4526.25,4377.34657643793,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T01:00:00+00:00,2024-07-14 02:00:00+00:00,2024-07-14T03:00:00+02:00,2024-07-14,4336.5,4270.938689594776,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T02:00:00+00:00,2024-07-14 03:00:00+00:00,2024-07-14T04:00:00+02:00,2024-07-14,4314.5,4344.165924097251,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T03:00:00+00:00,2024-07-14 04:00:00+00:00,2024-07-14T05:00:00+02:00,2024-07-14,4417.5,4582.195928731306,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T04:00:00+00:00,2024-07-14 05:00:00+00:00,2024-07-14T06:00:00+02:00,2024-07-14,4537.0,5052.10647507532,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T05:00:00+00:00,2024-07-14 06:00:00+00:00,2024-07-14T07:00:00+02:00,2024-07-14,4703.0,5432.5168756540525,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T06:00:00+00:00,2024-07-14 07:00:00+00:00,2024-07-14T08:00:00+02:00,2024-07-14,4994.25,5669.3976948249165,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T07:00:00+00:00,2024-07-14 08:00:00+00:00,2024-07-14T09:00:00+02:00,2024-07-14,5253.5,5588.8762928334645,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T08:00:00+00:00,2024-07-14 09:00:00+00:00,2024-07-14T10:00:00+02:00,2024-07-14,5362.25,5509.952622544972,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T09:00:00+00:00,2024-07-14 10:00:00+00:00,2024-07-14T11:00:00+02:00,2024-07-14,5267.75,5590.678355911212,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T10:00:00+00:00,2024-07-14 11:00:00+00:00,2024-07-14T12:00:00+02:00,2024-07-14,5000.5,5570.303082895739,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T11:00:00+00:00,2024-07-14 12:00:00+00:00,2024-07-14T13:00:00+02:00,2024-07-14,4849.0,5649.619401370116,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T12:00:00+00:00,2024-07-14 13:00:00+00:00,2024-07-14T14:00:00+02:00,2024-07-14,4765.25,5894.693215134703,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T13:00:00+00:00,2024-07-14 14:00:00+00:00,2024-07-14T15:00:00+02:00,2024-07-14,4816.0,6199.425782024313,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T14:00:00+00:00,2024-07-14 15:00:00+00:00,2024-07-14T16:00:00+02:00,2024-07-14,5009.5,6428.94026593948,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T15:00:00+00:00,2024-07-14 16:00:00+00:00,2024-07-14T17:00:00+02:00,2024-07-14,5382.0,6376.054638387002,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T16:00:00+00:00,2024-07-14 17:00:00+00:00,2024-07-14T18:00:00+02:00,2024-07-14,5694.0,6191.767351171945,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T17:00:00+00:00,2024-07-14 18:00:00+00:00,2024-07-14T19:00:00+02:00,2024-07-14,5913.25,5954.652808485046,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T18:00:00+00:00,2024-07-14 19:00:00+00:00,2024-07-14T20:00:00+02:00,2024-07-14,5995.25,5777.837530935867,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T19:00:00+00:00,2024-07-14 20:00:00+00:00,2024-07-14T21:00:00+02:00,2024-07-14,5886.25,5597.605040818305,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T20:00:00+00:00,2024-07-14 21:00:00+00:00,2024-07-14T22:00:00+02:00,2024-07-14,5815.75,5388.717945613909,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q1_P1_D1_Q0_s24,2,0,1,1,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-14T21:00:00+00:00,2024-07-14 22:00:00+00:00,2024-07-14T23:00:00+02:00,2024-07-14,5440.0,4984.670231122391,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13 07:00:00+00:00,2024-07-13T08:00:00+02:00,2024-07-13,5458.5,5365.892321317248,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T07:00:00+00:00,2024-07-13 08:00:00+00:00,2024-07-13T09:00:00+02:00,2024-07-13,5536.0,5266.59592674498,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T08:00:00+00:00,2024-07-13 09:00:00+00:00,2024-07-13T10:00:00+02:00,2024-07-13,5586.5,5220.146062565847,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T09:00:00+00:00,2024-07-13 10:00:00+00:00,2024-07-13T11:00:00+02:00,2024-07-13,5684.25,5373.847240327,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T10:00:00+00:00,2024-07-13 11:00:00+00:00,2024-07-13T12:00:00+02:00,2024-07-13,5671.5,5408.4697152265435,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T11:00:00+00:00,2024-07-13 12:00:00+00:00,2024-07-13T13:00:00+02:00,2024-07-13,5824.25,5510.946324918574,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T12:00:00+00:00,2024-07-13 13:00:00+00:00,2024-07-13T14:00:00+02:00,2024-07-13,5902.25,5826.522311302271,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Austria,SARIMA,2024-07-14,sarima_p2_d0_q2_P0_D1_Q0_s24,2,0,2,0,1,0,24,n,2024-07-13T08:00:00+02:00,2024-07-13T06:00:00+00:00,2024-07-13T06:00:00+00:00,2024-07-13T13:00:00+00:00,2024-07-13 14:00:00+00:00,2024-07-13T15:00:00+02:00,2024-07-13,6262.25,6165.362423853292,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
